aggregator,block_dimension,budget,dimension,discrete,elapsed_budget,elapsed_time,error,function_class,hashing,loss,name,noise_level,num_blocks,num_workers,optimizer_name,rotation,seed,translation_factor,useful_dimensions,useless_variables
max,20,8000,20,False,8000,2.4372365474700928,,ArtificialFunction,False,57894667.55329833,cigar,10,1,1,NaiveTBPSA,False,1973148639,1,20,0
max,20,8000,20,False,8000,2.3383374214172363,,ArtificialFunction,False,295.3664645719034,sphere4,10,1,1,TBPSA,True,3773483450,1,20,0
max,20,16000,20,False,16000,6.947264194488525,,ArtificialFunction,False,26.661244072759022,sphere,10,1,1,NoisyBandit,True,2987152485,1,20,0
max,20,16000,20,False,16000,4.269656181335448,,ArtificialFunction,False,12993894.217728518,cigar,10,1,1,TBPSA,False,502518768,1,20,0
max,20,32000,20,False,32000,13.75288462638855,,ArtificialFunction,False,303.13005855496056,sphere4,10,1,1,NoisyBandit,True,2496418083,1,20,0
max,20,64000,20,False,64000,30.346291542053226,,ArtificialFunction,False,469.1249003518484,sphere,10,1,1,CMA,True,3627657005,1,20,0
max,20,64000,20,False,64000,34.822653770446784,,ArtificialFunction,False,22621456.35899739,cigar,10,1,1,NoisyBandit,False,1089465583,1,20,0
max,20,128000,20,False,128000,61.60895156860352,,ArtificialFunction,False,192.8778309002243,sphere4,10,1,1,CMA,True,41200626,1,20,0
max,20,128000,20,False,128000,38.870619535446174,,ArtificialFunction,False,1140.6721749018316,sphere,10,1,1,NoisyDE,True,1894406720,1,20,0
max,20,500,20,False,500,0.3837625980377197,,ArtificialFunction,False,72.46127832509846,sphere,10,1,1,CMA,False,4099169503,1,20,0
max,20,500,20,False,500,0.16329145431518555,,ArtificialFunction,False,35980696.40114201,cigar,10,1,1,NoisyDE,True,3507074003,1,20,0
max,20,1000,20,False,1000,0.4742569923400879,,ArtificialFunction,False,267.11641393491414,sphere4,10,1,1,CMA,False,2471710667,1,20,0
max,20,1000,20,False,1000,0.2916054725646973,,ArtificialFunction,False,29.658638748508576,sphere,10,1,1,NoisyDE,False,1921322827,1,20,0
max,20,2000,20,False,2000,0.4512169361114502,,ArtificialFunction,False,46585013.04670776,cigar,10,1,1,NaiveTBPSA,True,3585918365,1,20,0
max,20,2000,20,False,2000,0.6040606498718262,,ArtificialFunction,False,424.417206994578,sphere4,10,1,1,NoisyDE,False,210634420,1,20,0
max,20,4000,20,False,4000,0.8131818771362305,,ArtificialFunction,False,35.23935675699012,sphere,10,1,1,NaiveTBPSA,False,586498773,1,20,0
max,20,4000,20,False,4000,0.9096007347106934,,ArtificialFunction,False,19939669.91370463,cigar,10,1,1,TBPSA,True,988472564,1,20,0
max,20,8000,20,False,8000,1.810030221939087,,ArtificialFunction,False,326.88983487703416,sphere4,10,1,1,NaiveTBPSA,False,3010567734,1,20,0
max,20,8000,20,False,8000,1.6971931457519531,,ArtificialFunction,False,23.57948064080078,sphere,10,1,1,TBPSA,False,3076146511,1,20,0
max,20,16000,20,False,16000,5.955251693725586,,ArtificialFunction,False,17871530.705258913,cigar,10,1,1,NoisyBandit,True,2774894325,1,20,0
max,20,16000,20,False,16000,3.45632553100586,,ArtificialFunction,False,280.5892393104558,sphere4,10,1,1,TBPSA,False,3318339752,1,20,0
max,20,32000,20,False,32000,14.058287858963013,,ArtificialFunction,False,27.68065849909131,sphere,10,1,1,NoisyBandit,False,758017483,1,20,0
max,20,64000,20,False,64000,32.03288674354553,,ArtificialFunction,False,451712713.4555789,cigar,10,1,1,CMA,True,1005730968,1,20,0
max,20,64000,20,False,64000,33.805592775344856,,ArtificialFunction,False,338.79139420056606,sphere4,10,1,1,NoisyBandit,False,1998071765,1,20,0
max,20,128000,20,False,128000,61.491857051849365,,ArtificialFunction,False,303.9463794770207,sphere,10,1,1,CMA,False,3864493959,1,20,0
max,20,128000,20,False,128000,37.56307554244995,,ArtificialFunction,False,238888679.38332364,cigar,10,1,1,NoisyDE,True,2411536519,1,20,0
max,20,500,20,False,500,0.33749938011169434,,ArtificialFunction,False,72542483.45948409,cigar,10,1,1,CMA,False,3829095324,1,20,0
max,20,500,20,False,500,0.11642575263977052,,ArtificialFunction,False,309.5566420499088,sphere4,10,1,1,NoisyDE,True,1169590032,1,20,0
max,20,1000,20,False,1000,0.2637927532196045,,ArtificialFunction,False,49.0260836181433,sphere,10,1,1,NaiveTBPSA,True,1027434426,1,20,0
max,20,1000,20,False,1000,0.3842542171478272,,ArtificialFunction,False,43126997.329279795,cigar,10,1,1,NoisyDE,False,2711211282,1,20,0
max,20,2000,20,False,2000,0.5605041980743408,,ArtificialFunction,False,302.98252613965457,sphere4,10,1,1,NaiveTBPSA,True,3313331629,1,20,0
max,20,2000,20,False,2000,0.5367653369903564,,ArtificialFunction,False,11.91035333836385,sphere,10,1,1,TBPSA,True,1368288790,1,20,0
max,20,4000,20,False,4000,1.0048398971557615,,ArtificialFunction,False,79758248.6183894,cigar,10,1,1,NaiveTBPSA,False,3153796722,1,20,0
max,20,4000,20,False,4000,0.9938132762908936,,ArtificialFunction,False,340.5579885541076,sphere4,10,1,1,TBPSA,True,1828094768,1,20,0
max,20,8000,20,False,8000,2.789520025253296,,ArtificialFunction,False,18.719259652872147,sphere,10,1,1,NoisyBandit,True,1631252433,1,20,0
max,20,8000,20,False,8000,2.072881937026977,,ArtificialFunction,False,14398071.613965755,cigar,10,1,1,TBPSA,False,1480696987,1,20,0
max,20,16000,20,False,16000,7.153395891189575,,ArtificialFunction,False,262.8321172010949,sphere4,10,1,1,NoisyBandit,True,1285362940,1,20,0
max,20,32000,20,False,32000,16.873619556427002,,ArtificialFunction,False,402.1552871159367,sphere,10,1,1,CMA,True,3244949131,1,20,0
max,20,32000,20,False,32000,16.063887596130368,,ArtificialFunction,False,33319761.516963635,cigar,10,1,1,NoisyBandit,False,3321110889,1,20,0
max,20,64000,20,False,64000,30.115912199020386,,ArtificialFunction,False,439.1261047804968,sphere4,10,1,1,CMA,True,1605561035,1,20,0
max,20,64000,20,False,64000,35.599968433380134,,ArtificialFunction,False,1011.2073312310083,sphere,10,1,1,NoisyDE,True,4134653947,1,20,0
max,20,128000,20,False,128000,58.483237743377686,,ArtificialFunction,False,292175154.6046344,cigar,10,1,1,CMA,False,1020369931,1,20,0
max,20,128000,20,False,128000,37.37529397010803,,ArtificialFunction,False,1181.5971663732237,sphere4,10,1,1,NoisyDE,True,2980670254,1,20,0
max,20,500,20,False,500,0.4324717521667481,,ArtificialFunction,False,411.98735462839517,sphere4,10,1,1,CMA,False,4090002650,1,20,0
max,20,500,20,False,500,0.17043352127075195,,ArtificialFunction,False,45.51276824661544,sphere,10,1,1,NoisyDE,False,3360860925,1,20,0
max,20,1000,20,False,1000,0.2772626876831055,,ArtificialFunction,False,32570511.96610513,cigar,10,1,1,NaiveTBPSA,True,2038066713,1,20,0
max,20,1000,20,False,1000,0.3741016387939453,,ArtificialFunction,False,414.33669865355455,sphere4,10,1,1,NoisyDE,False,1086515459,1,20,0
max,20,2000,20,False,2000,0.5258882045745851,,ArtificialFunction,False,25.86393027324147,sphere,10,1,1,NaiveTBPSA,False,3208907270,1,20,0
max,20,2000,20,False,2000,0.5692677497863771,,ArtificialFunction,False,38315284.788844,cigar,10,1,1,TBPSA,True,2894986894,1,20,0
max,20,4000,20,False,4000,1.0917696952819824,,ArtificialFunction,False,299.2773333920813,sphere4,10,1,1,NaiveTBPSA,False,1597534481,1,20,0
max,20,4000,20,False,4000,0.9833731651306152,,ArtificialFunction,False,13.80296600836732,sphere,10,1,1,TBPSA,False,689233661,1,20,0
max,20,8000,20,False,8000,2.998408555984497,,ArtificialFunction,False,20836063.344284076,cigar,10,1,1,NoisyBandit,True,2722809033,1,20,0
max,20,8000,20,False,8000,2.0466420650482178,,ArtificialFunction,False,307.24938768660286,sphere4,10,1,1,TBPSA,False,434575026,1,20,0
max,20,16000,20,False,16000,5.609187126159668,,ArtificialFunction,False,32.7967650504937,sphere,10,1,1,NoisyBandit,False,2030057625,1,20,0
max,20,32000,20,False,32000,16.38402819633484,,ArtificialFunction,False,131951249.63099083,cigar,10,1,1,CMA,True,3782786885,1,20,0
max,20,32000,20,False,32000,13.896895408630373,,ArtificialFunction,False,305.8297765033313,sphere4,10,1,1,NoisyBandit,False,2000396439,1,20,0
max,20,64000,20,False,64000,28.638672351837158,,ArtificialFunction,False,395.48475351600564,sphere,10,1,1,CMA,False,1452380727,1,20,0
max,20,64000,20,False,64000,27.929331541061398,,ArtificialFunction,False,817445916.180083,cigar,10,1,1,NoisyDE,True,2908167455,1,20,0
max,20,128000,20,False,128000,60.69597625732422,,ArtificialFunction,False,163.33946492663532,sphere4,10,1,1,CMA,False,1326944381,1,20,0
max,20,128000,20,False,128000,32.43477201461792,,ArtificialFunction,False,1516.3130152987467,sphere,10,1,1,NoisyDE,False,524547202,1,20,0
max,20,500,20,False,500,0.32546186447143555,,ArtificialFunction,False,34.658909884757904,sphere,10,1,1,NaiveTBPSA,True,3503995273,1,20,0
max,20,500,20,False,500,0.21966099739074707,,ArtificialFunction,False,33133632.83884778,cigar,10,1,1,NoisyDE,False,3086388966,1,20,0
max,20,1000,20,False,1000,0.33205270767211914,,ArtificialFunction,False,291.52050117137594,sphere4,10,1,1,NaiveTBPSA,True,1094383491,1,20,0
max,20,1000,20,False,1000,0.3211612701416016,,ArtificialFunction,False,20.32591556554331,sphere,10,1,1,TBPSA,True,3605616125,1,20,0
max,20,2000,20,False,2000,0.6414933204650879,,ArtificialFunction,False,61211076.07390472,cigar,10,1,1,NaiveTBPSA,False,2065811135,1,20,0
max,20,2000,20,False,2000,0.6646943092346191,,ArtificialFunction,False,327.792773043049,sphere4,10,1,1,TBPSA,True,1695838724,1,20,0
max,20,4000,20,False,4000,1.8318064212799072,,ArtificialFunction,False,26.325038140628784,sphere,10,1,1,NoisyBandit,True,1755110184,1,20,0
max,20,4000,20,False,4000,1.284790277481079,,ArtificialFunction,False,12939838.385915305,cigar,10,1,1,TBPSA,False,2205759199,1,20,0
max,20,8000,20,False,8000,4.036877393722533,,ArtificialFunction,False,346.5757816330833,sphere4,10,1,1,NoisyBandit,True,1253667483,1,20,0
max,20,16000,20,False,16000,9.21737289428711,,ArtificialFunction,False,221.70419764978973,sphere,10,1,1,CMA,True,3019793789,1,20,0
max,20,16000,20,False,16000,7.1962432861328125,,ArtificialFunction,False,14803337.513520954,cigar,10,1,1,NoisyBandit,False,711399286,1,20,0
max,20,32000,20,False,32000,17.235976457595825,,ArtificialFunction,False,342.0561292315617,sphere4,10,1,1,CMA,True,3603024256,1,20,0
max,20,32000,20,False,32000,15.86280608177185,,ArtificialFunction,False,261.68307587597855,sphere,10,1,1,NoisyDE,True,1815383453,1,20,0
max,20,64000,20,False,64000,32.098792552948,,ArtificialFunction,False,298249662.30036163,cigar,10,1,1,CMA,False,1595928129,1,20,0
max,20,64000,20,False,64000,31.10279655456543,,ArtificialFunction,False,809.7601737148699,sphere4,10,1,1,NoisyDE,True,569775727,1,20,0
max,20,128000,20,False,128000,38.36158442497253,,ArtificialFunction,False,77.05923582532633,sphere,10,1,1,NaiveTBPSA,True,1983951829,1,20,0
max,20,128000,20,False,128000,36.063905239105225,,ArtificialFunction,False,1028305553.84044,cigar,10,1,1,NoisyDE,False,3120899226,1,20,0
max,20,500,20,False,500,0.2394275665283203,,ArtificialFunction,False,39612156.94808007,cigar,10,1,1,NaiveTBPSA,True,2669274516,1,20,0
max,20,500,20,False,500,0.14775943756103516,,ArtificialFunction,False,395.6410955891695,sphere4,10,1,1,NoisyDE,False,3157949158,1,20,0
max,20,1000,20,False,1000,0.2031266689300537,,ArtificialFunction,False,65.96754232246343,sphere,10,1,1,NaiveTBPSA,False,1168451274,1,20,0
max,20,1000,20,False,1000,0.2262992858886719,,ArtificialFunction,False,18342796.416200627,cigar,10,1,1,TBPSA,True,3754646477,1,20,0
max,20,2000,20,False,2000,0.4245765209197998,,ArtificialFunction,False,304.6860633401584,sphere4,10,1,1,NaiveTBPSA,False,1895411534,1,20,0
max,20,2000,20,False,2000,0.4016554355621338,,ArtificialFunction,False,10.447575079032628,sphere,10,1,1,TBPSA,False,85127707,1,20,0
max,20,4000,20,False,4000,1.237203598022461,,ArtificialFunction,False,27753846.81429153,cigar,10,1,1,NoisyBandit,True,67610706,1,20,0
max,20,4000,20,False,4000,0.8452651500701904,,ArtificialFunction,False,204.8478888898938,sphere4,10,1,1,TBPSA,False,3993074101,1,20,0
max,20,8000,20,False,8000,2.5796563625335693,,ArtificialFunction,False,19.249923105010172,sphere,10,1,1,NoisyBandit,False,1640222182,1,20,0
max,20,16000,20,False,16000,7.1821234226226816,,ArtificialFunction,False,630557806.8803996,cigar,10,1,1,CMA,True,4150073982,1,20,0
max,20,16000,20,False,16000,5.944559812545776,,ArtificialFunction,False,288.21734506894404,sphere4,10,1,1,NoisyBandit,False,3674534953,1,20,0
max,20,32000,20,False,32000,17.54430627822876,,ArtificialFunction,False,184.27899950474614,sphere,10,1,1,CMA,False,905547962,1,20,0
max,20,32000,20,False,32000,16.52748441696167,,ArtificialFunction,False,498699303.2135184,cigar,10,1,1,NoisyDE,True,1877227196,1,20,0
max,20,64000,20,False,64000,31.108646392822266,,ArtificialFunction,False,666.0960187921156,sphere4,10,1,1,CMA,False,1682319593,1,20,0
max,20,64000,20,False,64000,30.976304769515988,,ArtificialFunction,False,1235.792893251987,sphere,10,1,1,NoisyDE,False,32302442,1,20,0
max,20,128000,20,False,128000,35.660159349441535,,ArtificialFunction,False,29893168.541871853,cigar,10,1,1,NaiveTBPSA,True,3042817563,1,20,0
max,20,128000,20,False,128000,44.266343116760254,,ArtificialFunction,False,2521.481416727789,sphere4,10,1,1,NoisyDE,False,2418105286,1,20,0
max,20,500,20,False,500,0.23368120193481445,,ArtificialFunction,False,403.8269093417868,sphere4,10,1,1,NaiveTBPSA,True,154144587,1,20,0
max,20,500,20,False,500,0.1084120273590088,,ArtificialFunction,False,16.03086498444782,sphere,10,1,1,TBPSA,True,3362974910,1,20,0
max,20,1000,20,False,1000,0.2157580852508545,,ArtificialFunction,False,18922736.37002962,cigar,10,1,1,NaiveTBPSA,False,3683473611,1,20,0
max,20,1000,20,False,1000,0.2232964038848877,,ArtificialFunction,False,351.24359534676216,sphere4,10,1,1,TBPSA,True,1980149137,1,20,0
max,20,2000,20,False,2000,0.5681109428405762,,ArtificialFunction,False,28.543383354213216,sphere,10,1,1,NoisyBandit,True,1413930776,1,20,0
max,20,2000,20,False,2000,0.428128719329834,,ArtificialFunction,False,30010361.711456943,cigar,10,1,1,TBPSA,False,1107992395,1,20,0
max,20,4000,20,False,4000,1.2821049690246582,,ArtificialFunction,False,267.0346528120488,sphere4,10,1,1,NoisyBandit,True,3344439082,1,20,0
max,20,8000,20,False,8000,3.515509843826294,,ArtificialFunction,False,360.16732837433665,sphere,10,1,1,CMA,True,2152886026,1,20,0
max,20,8000,20,False,8000,2.6898155212402344,,ArtificialFunction,False,32056288.25048673,cigar,10,1,1,NoisyBandit,False,2393279722,1,20,0
max,20,16000,20,False,16000,8.511487722396849,,ArtificialFunction,False,267.23040399743724,sphere4,10,1,1,CMA,True,2264897772,1,20,0
max,20,16000,20,False,16000,7.179224967956543,,ArtificialFunction,False,217.9571075972079,sphere,10,1,1,NoisyDE,True,1427011209,1,20,0
max,20,32000,20,False,32000,16.191606760025024,,ArtificialFunction,False,203652491.6021436,cigar,10,1,1,CMA,False,152630358,1,20,0
max,20,32000,20,False,32000,13.277806758880615,,ArtificialFunction,False,577.6181605964442,sphere4,10,1,1,NoisyDE,True,3545344097,1,20,0
max,20,64000,20,False,64000,16.05538249015808,,ArtificialFunction,False,34.30413017264947,sphere,10,1,1,NaiveTBPSA,True,1786461394,1,20,0
max,20,64000,20,False,64000,28.942394733428955,,ArtificialFunction,False,721406815.4366442,cigar,10,1,1,NoisyDE,False,3465165412,1,20,0
max,20,128000,20,False,128000,34.46015787124634,,ArtificialFunction,False,265.66024361521363,sphere4,10,1,1,NaiveTBPSA,True,3286761671,1,20,0
max,20,128000,20,False,128000,29.56868290901184,,ArtificialFunction,False,5.58843808959875,sphere,10,1,1,TBPSA,True,3155653170,1,20,0
max,20,500,20,False,500,0.12792611122131348,,ArtificialFunction,False,35.14390757044793,sphere,10,1,1,NaiveTBPSA,False,2750306070,1,20,0
max,20,500,20,False,500,0.3858575820922852,,ArtificialFunction,False,23239044.95061948,cigar,10,1,1,TBPSA,True,2050364560,1,20,0
max,20,1000,20,False,1000,0.2663695812225342,,ArtificialFunction,False,356.0649150619947,sphere4,10,1,1,NaiveTBPSA,False,1152763709,1,20,0
max,20,1000,20,False,1000,0.2681312561035156,,ArtificialFunction,False,23.033856771516447,sphere,10,1,1,TBPSA,False,1240651512,1,20,0
max,20,2000,20,False,2000,0.7301266193389893,,ArtificialFunction,False,27628613.61939016,cigar,10,1,1,NoisyBandit,True,382474130,1,20,0
max,20,2000,20,False,2000,0.5491971969604492,,ArtificialFunction,False,273.674632739864,sphere4,10,1,1,TBPSA,False,3421225224,1,20,0
max,20,4000,20,False,4000,1.48911452293396,,ArtificialFunction,False,19.61244513852534,sphere,10,1,1,NoisyBandit,False,1480593212,1,20,0
max,20,8000,20,False,8000,4.3368542194366455,,ArtificialFunction,False,241324895.38350812,cigar,10,1,1,CMA,True,3976081702,1,20,0
max,20,8000,20,False,8000,3.42258620262146,,ArtificialFunction,False,286.5599918465377,sphere4,10,1,1,NoisyBandit,False,3861298087,1,20,0
max,20,16000,20,False,16000,7.320967674255371,,ArtificialFunction,False,190.727754108402,sphere,10,1,1,CMA,False,843867850,1,20,0
max,20,16000,20,False,16000,7.206502437591553,,ArtificialFunction,False,146797928.99203315,cigar,10,1,1,NoisyDE,True,2263188725,1,20,0
max,20,32000,20,False,32000,14.346643447875975,,ArtificialFunction,False,406.1308318529752,sphere4,10,1,1,CMA,False,4207887909,1,20,0
max,20,32000,20,False,32000,11.923574209213257,,ArtificialFunction,False,530.4311145495684,sphere,10,1,1,NoisyDE,False,1970342274,1,20,0
max,20,64000,20,False,64000,16.78668761253357,,ArtificialFunction,False,28013055.460438777,cigar,10,1,1,NaiveTBPSA,True,3441868851,1,20,0
max,20,64000,20,False,64000,27.95971775054932,,ArtificialFunction,False,463.2529952458955,sphere4,10,1,1,NoisyDE,False,2914561091,1,20,0
max,20,128000,20,False,128000,31.20154643058777,,ArtificialFunction,False,24.952068356860607,sphere,10,1,1,NaiveTBPSA,False,2399400855,1,20,0
max,20,128000,20,False,128000,33.64152884483337,,ArtificialFunction,False,11378874.18170359,cigar,10,1,1,TBPSA,True,1694558207,1,20,0
max,20,500,20,False,500,0.09971880912780763,,ArtificialFunction,False,38537845.2518196,cigar,10,1,1,NaiveTBPSA,False,2971076167,1,20,0
max,20,500,20,False,500,0.30534005165100103,,ArtificialFunction,False,363.45141313923983,sphere4,10,1,1,TBPSA,True,3652129385,1,20,0
max,20,1000,20,False,1000,0.26317381858825684,,ArtificialFunction,False,42.27248269683602,sphere,10,1,1,NoisyBandit,True,4079269837,1,20,0
max,20,1000,20,False,1000,0.2581045627593994,,ArtificialFunction,False,20848313.66539044,cigar,10,1,1,TBPSA,False,2138636331,1,20,0
max,20,2000,20,False,2000,0.6966705322265625,,ArtificialFunction,False,334.82289242072534,sphere4,10,1,1,NoisyBandit,True,2193186653,1,20,0
max,20,4000,20,False,4000,1.9152886867523196,,ArtificialFunction,False,407.49717835618276,sphere,10,1,1,CMA,True,2500706566,1,20,0
max,20,4000,20,False,4000,1.7108700275421145,,ArtificialFunction,False,21702264.3976956,cigar,10,1,1,NoisyBandit,False,3453027284,1,20,0
max,20,8000,20,False,8000,4.296959638595581,,ArtificialFunction,False,564.5576567869306,sphere4,10,1,1,CMA,True,159273737,1,20,0
max,20,8000,20,False,8000,3.3029098510742188,,ArtificialFunction,False,127.955373739504,sphere,10,1,1,NoisyDE,True,361479913,1,20,0
max,20,16000,20,False,16000,8.005630254745482,,ArtificialFunction,False,314706468.6767423,cigar,10,1,1,CMA,False,2831744754,1,20,0
max,20,16000,20,False,16000,5.59939980506897,,ArtificialFunction,False,454.4073196569713,sphere4,10,1,1,NoisyDE,True,710549698,1,20,0
max,20,32000,20,False,32000,7.821271896362305,,ArtificialFunction,False,34.94018796373803,sphere,10,1,1,NaiveTBPSA,True,521596996,1,20,0
max,20,32000,20,False,32000,17.178951740264893,,ArtificialFunction,False,774075470.8936296,cigar,10,1,1,NoisyDE,False,1655299987,1,20,0
max,20,64000,20,False,64000,17.807734727859497,,ArtificialFunction,False,314.7473063970401,sphere4,10,1,1,NaiveTBPSA,True,1823404644,1,20,0
max,20,64000,20,False,64000,16.64326786994934,,ArtificialFunction,False,8.568011528407029,sphere,10,1,1,TBPSA,True,1524693836,1,20,0
max,20,128000,20,False,128000,32.59656262397766,,ArtificialFunction,False,20670165.60083599,cigar,10,1,1,NaiveTBPSA,False,4176869925,1,20,0
max,20,128000,20,False,128000,33.441205739974976,,ArtificialFunction,False,243.64331442257847,sphere4,10,1,1,TBPSA,True,1650214603,1,20,0
max,20,500,20,False,500,0.1332087516784668,,ArtificialFunction,False,425.2118278666068,sphere4,10,1,1,NaiveTBPSA,False,4082158754,1,20,0
max,20,500,20,False,500,0.05943894386291504,,ArtificialFunction,False,22.369830805017667,sphere,10,1,1,TBPSA,False,3720310629,1,20,0
max,20,1000,20,False,1000,0.5498318672180176,,ArtificialFunction,False,26672412.5489966,cigar,10,1,1,NoisyBandit,True,4239624019,1,20,0
max,20,1000,20,False,1000,0.25843191146850586,,ArtificialFunction,False,307.6509907708712,sphere4,10,1,1,TBPSA,False,1372070032,1,20,0
max,20,2000,20,False,2000,0.6547873020172119,,ArtificialFunction,False,20.534234123622813,sphere,10,1,1,NoisyBandit,False,1646472481,1,20,0
max,20,4000,20,False,4000,1.9348137378692627,,ArtificialFunction,False,98024503.36558457,cigar,10,1,1,CMA,True,3073090074,1,20,0
max,20,4000,20,False,4000,1.341240406036377,,ArtificialFunction,False,247.88933341851325,sphere4,10,1,1,NoisyBandit,False,4138716283,1,20,0
max,20,8000,20,False,8000,3.737757682800293,,ArtificialFunction,False,471.89282626179437,sphere,10,1,1,CMA,False,3638278972,1,20,0
max,20,8000,20,False,8000,3.4816043376922607,,ArtificialFunction,False,101430557.8503305,cigar,10,1,1,NoisyDE,True,1718587607,1,20,0
max,20,16000,20,False,16000,7.570368528366089,,ArtificialFunction,False,300.0831087671902,sphere4,10,1,1,CMA,False,3478498161,1,20,0
max,20,16000,20,False,16000,7.571732521057129,,ArtificialFunction,False,277.50854660854014,sphere,10,1,1,NoisyDE,False,1405174415,1,20,0
max,20,32000,20,False,32000,10.42925214767456,,ArtificialFunction,False,17098486.23820883,cigar,10,1,1,NaiveTBPSA,True,3704028139,1,20,0
max,20,32000,20,False,32000,14.827054500579836,,ArtificialFunction,False,611.0165857204482,sphere4,10,1,1,NoisyDE,False,2731165782,1,20,0
max,20,64000,20,False,64000,14.483404159545898,,ArtificialFunction,False,21.564260537000322,sphere,10,1,1,NaiveTBPSA,False,225148532,1,20,0
max,20,64000,20,False,64000,18.022260904312134,,ArtificialFunction,False,14075625.20182062,cigar,10,1,1,TBPSA,True,3444637866,1,20,0
max,20,128000,20,False,128000,31.615027666091922,,ArtificialFunction,False,234.80894869931973,sphere4,10,1,1,NaiveTBPSA,False,1377043254,1,20,0
max,20,128000,20,False,128000,32.33806824684143,,ArtificialFunction,False,15.042027932929905,sphere,10,1,1,TBPSA,False,2310194451,1,20,0
max,20,500,20,False,500,0.3375842571258545,,ArtificialFunction,False,34.034794967132285,sphere,10,1,1,NoisyBandit,True,1626422240,1,20,0
max,20,500,20,False,500,0.1568772792816162,,ArtificialFunction,False,20914049.308553886,cigar,10,1,1,TBPSA,False,3329651463,1,20,0
max,20,1000,20,False,1000,0.4045596122741699,,ArtificialFunction,False,328.65241311907425,sphere4,10,1,1,NoisyBandit,True,2412426681,1,20,0
max,20,2000,20,False,2000,1.188922882080078,,ArtificialFunction,False,61.3487670683153,sphere,10,1,1,CMA,True,2918048530,1,20,0
max,20,2000,20,False,2000,0.8274648189544678,,ArtificialFunction,False,26336607.14457039,cigar,10,1,1,NoisyBandit,False,1132277198,1,20,0
max,20,4000,20,False,4000,2.367755889892578,,ArtificialFunction,False,618.8766612061225,sphere4,10,1,1,CMA,True,694190031,1,20,0
max,20,4000,20,False,4000,1.8292973041534424,,ArtificialFunction,False,72.42253565509962,sphere,10,1,1,NoisyDE,True,3376151167,1,20,0
max,20,8000,20,False,8000,4.508495092391968,,ArtificialFunction,False,123281113.14065932,cigar,10,1,1,CMA,False,3041335484,1,20,0
max,20,8000,20,False,8000,3.7752954959869385,,ArtificialFunction,False,524.4170451736062,sphere4,10,1,1,NoisyDE,True,2711334134,1,20,0
max,20,16000,20,False,16000,4.233832597732544,,ArtificialFunction,False,38.14126347542652,sphere,10,1,1,NaiveTBPSA,True,1152299500,1,20,0
max,20,16000,20,False,16000,6.220626354217528,,ArtificialFunction,False,431348361.0507971,cigar,10,1,1,NoisyDE,False,3928340217,1,20,0
max,20,32000,20,False,32000,7.9690682888031015,,ArtificialFunction,False,304.0451526176767,sphere4,10,1,1,NaiveTBPSA,True,3826850450,1,20,0
max,20,32000,20,False,32000,8.172140121459961,,ArtificialFunction,False,17.633244525050046,sphere,10,1,1,TBPSA,True,1521904301,1,20,0
max,20,64000,20,False,64000,17.13656210899353,,ArtificialFunction,False,34080612.04004776,cigar,10,1,1,NaiveTBPSA,False,2846725132,1,20,0
max,20,64000,20,False,64000,14.710798501968384,,ArtificialFunction,False,267.70752514300324,sphere4,10,1,1,TBPSA,True,363518722,1,20,0
max,20,128000,20,False,128000,72.13014531135559,,ArtificialFunction,False,16.415124379683466,sphere,10,1,1,NoisyBandit,True,3933962401,1,20,0
max,20,128000,20,False,128000,26.2533221244812,,ArtificialFunction,False,11997739.429344568,cigar,10,1,1,TBPSA,False,4060444542,1,20,0
max,20,500,20,False,500,0.28972959518432617,,ArtificialFunction,False,41168094.215528,cigar,10,1,1,NoisyBandit,True,2889935990,1,20,0
max,20,500,20,False,500,0.13100385665893555,,ArtificialFunction,False,356.73975309613917,sphere4,10,1,1,TBPSA,False,1355166181,1,20,0
max,20,1000,20,False,1000,0.33120131492614746,,ArtificialFunction,False,43.73721930163504,sphere,10,1,1,NoisyBandit,False,3993100766,1,20,0
max,20,2000,20,False,2000,1.0754818916320799,,ArtificialFunction,False,207789779.78315508,cigar,10,1,1,CMA,True,2473635919,1,20,0
max,20,2000,20,False,2000,0.7093679904937744,,ArtificialFunction,False,275.0119479336609,sphere4,10,1,1,NoisyBandit,False,1795528746,1,20,0
max,20,4000,20,False,4000,2.0403010845184326,,ArtificialFunction,False,131.20103016495707,sphere,10,1,1,CMA,False,1268454226,1,20,0
max,20,4000,20,False,4000,1.682762861251831,,ArtificialFunction,False,97713419.57680328,cigar,10,1,1,NoisyDE,True,841187486,1,20,0
max,20,8000,20,False,8000,4.246428489685059,,ArtificialFunction,False,638.3469493515514,sphere4,10,1,1,CMA,False,1956334231,1,20,0
max,20,8000,20,False,8000,3.1656568050384517,,ArtificialFunction,False,144.09061755950046,sphere,10,1,1,NoisyDE,False,1548600073,1,20,0
max,20,16000,20,False,16000,4.72793984413147,,ArtificialFunction,False,29398052.149939504,cigar,10,1,1,NaiveTBPSA,True,1269388869,1,20,0
max,20,16000,20,False,16000,7.588192462921143,,ArtificialFunction,False,653.7568914617949,sphere4,10,1,1,NoisyDE,False,3232557430,1,20,0
max,20,32000,20,False,32000,8.206994295120241,,ArtificialFunction,False,21.95913250721604,sphere,10,1,1,NaiveTBPSA,False,3351545097,1,20,0
